Pregunta;Opción 1;Opción 2;Opción 3;Opción 4;Respuesta Correcta;Referencia
¿Qué es el algoritmo de planificación HRRN (Highest Response Ratio Next)?;Planifica los procesos con mayor ratio de respuesta siguiente;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Highest_response_ratio_next
¿Cuál es la principal ventaja del algoritmo de planificación HRRN?;Minimiza el tiempo de respuesta promedio de los procesos;Maximiza el tiempo de respuesta promedio de los procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.studytonight.com/operating-system/process-scheduling
¿Qué es el algoritmo de planificación SRTF (Shortest Remaining Time First)?;Planifica el proceso más corto que queda por ejecutar;Planifica el proceso más largo que queda por ejecutar;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Scheduling_(computing)
¿Cuál es la principal ventaja del algoritmo de planificación SRTF?;Minimiza el tiempo de espera de los procesos cortos;Maximiza el tiempo de espera de los procesos largos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;0;https://www.studytonight.com/operating-system/process-scheduling
¿Qué es el algoritmo de planificación de lotería en sistemas operativos?;Asigna a cada proceso un número de lotería y realiza un sorteo para elegir el próximo proceso a ejecutar;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Lottery_scheduling
¿Cuál es la principal característica del algoritmo de planificación de lotería en sistemas operativos?;Proporciona justicia en la asignación de recursos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.geeksforgeeks.org/cpu-scheduling-in-operating-systems/
¿Qué es la afinidad de CPU en los algoritmos de planificación?;La preferencia de un proceso para ejecutarse en un núcleo de CPU específico;La preferencia de un proceso para ejecutarse en todos los núcleos de CPU;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Processor_affinity
¿Qué es la migración de procesos en los algoritmos de planificación?;El movimiento de un proceso de un núcleo de CPU a otro;La copia de un proceso en otro núcleo de CPU;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;0;https://en.wikipedia.org/wiki/Processor_affinity
¿Qué es la predicción de ráfagas en los algoritmos de planificación?;Estimar la duración de la próxima ráfaga de CPU de un proceso;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Scheduling_(computing)
¿Qué es la planificación en múltiples colas en los algoritmos de planificación?;Asigna procesos a diferentes colas según su prioridad y planifica cada cola de forma independiente;Asigna procesos a diferentes colas según su tamaño;Asigna procesos a diferentes colas según su tiempo de respuesta;Asigna procesos a diferentes colas según su orden de llegada;0;https://en.wikipedia.org/wiki/Multilevel_feedback_queue
¿Cuál es la principal ventaja de la planificación en múltiples colas?;Optimiza la planificación para diferentes tipos de procesos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.studytonight.com/operating-system/process-scheduling
¿Qué es la planificación basada en el comportamiento en los algoritmos de planificación?;Utiliza el comportamiento de los procesos para ajustar la planificación;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Scheduling_(computing)
¿Cuál es la principal característica de la planificación basada en el comportamiento?;Mejora la respuesta del sistema a cambios en la carga de trabajo;Reduce la velocidad de respuesta del sistema;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://en.wikipedia.org/wiki/Scheduling_(computing)
¿Qué es la planificación por afinidad en los algoritmos de planificación?;Asigna procesos a núcleos de CPU específicos basados en su comportamiento pasado;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Processor_affinity
¿Cuál es la principal ventaja de la planificación por afinidad?;Optimiza la ejecución de procesos en sistemas multiprocesador;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.geeksforgeeks.org/cpu-scheduling-in-operating-systems/
¿Qué es la planificación de procesos en lotes en los algoritmos de planificación?;Agrupa procesos para su ejecución según su tipo;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Batch_processing
¿Cuál es la principal ventaja de la planificación de procesos en lotes?;Permite la ejecución eficiente de procesos que requieren los mismos recursos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.studytonight.com/operating-system/process-scheduling
¿Qué es la planificación basada en tokens en los algoritmos de planificación?;Asigna tokens a los procesos para controlar su ejecución;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Scheduling_(computing)
¿Cuál es la principal característica de la planificación basada en tokens?;Optimiza la ejecución de procesos con recursos limitados;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.geeksforgeeks.org/cpu-scheduling-in-operating-systems/
¿Qué es la planificación por tareas en los algoritmos de planificación?;Asigna tareas a los procesos para optimizar la ejecución;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Task_scheduling
¿Cuál es la principal ventaja de la planificación por tareas?;Optimiza la ejecución de tareas independientes entre sí;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.geeksforgeeks.org/cpu-scheduling-in-operating-systems/
¿Qué es la planificación basada en la nube en los algoritmos de planificación?;Utiliza recursos en la nube para la planificación de procesos;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Cloud_computing
¿Cuál es la principal ventaja de la planificación basada en la nube?;Escalabilidad y flexibilidad en la asignación de recursos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.studytonight.com/operating-system/process-scheduling
¿Qué es la planificación basada en la localización en los algoritmos de planificación?;Asigna procesos a recursos basados en su ubicación geográfica;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Scheduling_(computing)
¿Cuál es la principal ventaja de la planificación basada en la localización?;Optimiza el rendimiento al asignar procesos a recursos cercanos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.geeksforgeeks.org/cpu-scheduling-in-operating-systems/
¿Qué es la planificación basada en la inteligencia artificial en los algoritmos de planificación?;Utiliza técnicas de IA para la planificación de procesos;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Artificial_intelligence
¿Cuál es la principal característica de la planificación basada en la inteligencia artificial?;Optimiza la planificación mediante el aprendizaje automático;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.geeksforgeeks.org/cpu-scheduling-in-operating-systems/
¿Qué es la planificación basada en la virtualización en los algoritmos de planificación?;Utiliza máquinas virtuales para la planificación de procesos;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Virtualization
¿Cuál es la principal ventaja de la planificación basada en la virtualización?;Aislamiento y flexibilidad en la gestión de recursos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.studytonight.com/operating-system/process-scheduling
¿Qué es la planificación basada en el aprendizaje automático en los algoritmos de planificación?;Utiliza técnicas de ML para la planificación de procesos;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Machine_learning
¿Cuál es la principal característica de la planificación basada en el aprendizaje automático?;Optimiza la planificación mediante la adaptación continua;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.geeksforgeeks.org/cpu-scheduling-in-operating-systems/
¿Qué es la planificación basada en la localización de datos en los algoritmos de planificación?;Asigna procesos a recursos basados en la ubicación de sus datos;Planifica los procesos según su tamaño;Planifica los procesos según su prioridad;Planifica los procesos según el orden de llegada;0;https://en.wikipedia.org/wiki/Data_locality
¿Cuál es la principal ventaja de la planificación basada en la localización de datos?;Optimiza el rendimiento al minimizar el movimiento de datos;No es eficiente para lotes grandes de procesos;No gestiona bien la memoria;Proporciona poca concurrencia;0;https://www.studytonight.com/operating-system/process-scheduling
