Pregunta;Opción 1;Opción 2;Opción 3;Opción 4;Respuesta Correcta;Referencia
¿Cuánto tiempo puede durar la suspensión firme de funciones como medida disciplinaria?;Un máximo de 1 año;Un máximo de 2 años;Un máximo de 3 años;Un máximo de 6 años;2;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Qué plazo se establece para interponer un recurso de reposición contra actos administrativos?;1 mes;2 meses;3 meses;6 meses;0;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuál es el plazo para resolver las reclamaciones previas a la vía judicial laboral?;10 días;15 días;20 días;30 días;2;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuánto tiempo dura el período de formación para los aspirantes a la función pública?;3 meses;6 meses;9 meses;12 meses;3;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuál es el plazo máximo para resolver las solicitudes de movilidad voluntaria de los empleados públicos?;3 meses;6 meses;9 meses;12 meses;1;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Qué plazo se establece para interponer un recurso extraordinario de revisión contra actos administrativos?;3 meses;6 meses;9 meses;12 meses;0;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuánto tiempo puede durar la asignación provisional de un puesto de trabajo?;3 meses;6 meses;9 meses;12 meses;3;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuál es el plazo para solicitar la compatibilidad de actividades públicas y privadas?;1 mes;2 meses;3 meses;6 meses;0;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Qué plazo se establece para resolver las reclamaciones económicas de los empleados públicos?;1 mes;2 meses;3 meses;6 meses;2;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuánto tiempo puede durar la adscripción temporal de un empleado público a otro puesto de trabajo?;3 meses;6 meses;9 meses;12 meses;3;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuál es el plazo para interponer un recurso de alzada contra actos administrativos?;1 mes;2 meses;3 meses;6 meses;2;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuánto tiempo puede durar la comisión de servicios en el extranjero?;3 meses;6 meses;9 meses;12 meses;3;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuál es el plazo para resolver las solicitudes de reingreso al servicio activo?;1 mes;2 meses;3 meses;6 meses;2;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Qué plazo se establece para resolver las solicitudes de traslado de los empleados públicos?;1 mes;2 meses;3 meses;6 meses;2;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuánto tiempo puede durar la adscripción provisional a otro puesto de trabajo?;3 meses;6 meses;9 meses;12 meses;3;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuál es el plazo máximo para resolver y notificar las resoluciones en los procedimientos disciplinarios?;3 meses;6 meses;9 meses;12 meses;1;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Qué plazo se establece para interponer un recurso contencioso-administrativo contra actos en materia de personal?;1 mes;2 meses;3 meses;6 meses;1;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
¿Cuánto tiempo puede durar la situación de expectativa de destino?;3 meses;6 meses;9 meses;12 meses;3;https://www.boe.es/buscar/act.php?id=BOE-A-2007-7788
